MatchHistory,League,Season,Year,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueTopChamp,blueJungle,blueJungleChamp,blueMiddle,blueMiddleChamp,blueADC,blueADCChamp,blueSupport,blueSupportChamp,redTop,redTopChamp,redJungle,redJungleChamp,redMiddle,redMiddleChamp,redADC,redADCChamp,redSupportChamp,redSupport
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950350?gameHash=b65e88c4b6888f7d,LCK,Spring_Season,2016,AFs,1,0,CJ,31,ikssu,Lissandra,LirA,Elise,Mickey,Corki,Sangyoon,Lucian,SnowFlower,Braum,Untara,Poppy,Bubbling,Graves,Sky,Viktor,Kramer,Ezreal,Thresh,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960369?gameHash=2dff218ac44a46a3,LCK,Spring_Season,2016,CJ,1,0,AFs,34,Untara,Gnar,Bubbling,Graves,Sky,Lulu,Kramer,Kalista,MadLife,Braum,ikssu,Lissandra,LirA,Elise,Mickey,Corki,Sangyoon,Ezreal,Thresh,SnowFlower
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960370?gameHash=63a3e23c8afd46e3,LCK,Spring_Season,2016,SKT,1,0,kt,48,Duke,Gangplank,Bengi,LeeSin,Faker,Corki,Bang,Kalista,Wolf,Thresh,Ssumday,Poppy,Score,Graves,Fly,Viktor,Arrow,Lucian,Alistar,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950363?gameHash=67df9f28999870f5,LCK,Spring_Season,2016,kt,0,1,SKT,33,Ssumday,Gangplank,Score,Graves,Fly,Lux,Arrow,Kalista,Hachani,Braum,Duke,Quinn,Bengi,Elise,Faker,Lulu,Bang,Lucian,Thresh,Wolf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950480?gameHash=ec573890fcbf9782,LCK,Spring_Season,2016,kt,0,1,JAG,56,Ssumday,Quinn,Score,Graves,Fly,TwistedFate,Arrow,Kalista,Hachani,Thresh,TrAce,Gangplank,Winged,LeeSin,Kuzan,Lissandra,Pilot,Ezreal,Alistar,Chei
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960524?gameHash=f18c3183b9a17145,LCK,Spring_Season,2016,JAG,0,1,kt,40,TrAce,Poppy,Winged,Graves,Kuzan,Corki,Pilot,Ezreal,Chei,Bard,Ssumday,Rammus,Score,Rumble,Fly,Lulu,Arrow,Kalista,Thresh,IgNar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950483?gameHash=4a2e16292f03bb68,LCK,Spring_Season,2016,kt,0,1,JAG,38,Ssumday,Poppy,Score,Elise,Fly,Viktor,Arrow,KogMaw,IgNar,Alistar,TrAce,Graves,Winged,Rumble,Kuzan,Lulu,Pilot,Corki,Trundle,Chei
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960530?gameHash=d29896bc491c1c6d,LCK,Spring_Season,2016,SSG,1,0,CJ,33,CuVee,Fiora,Ambition,Nidalee,Crown,Leblanc,Stitch,Tristana,Wraith,Alistar,Untara,Gnar,Bubbling,Graves,Sky,Viktor,Kramer,Lucian,Thresh,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950502?gameHash=152b25d693277472,LCK,Spring_Season,2016,CJ,1,0,SSG,57,Untara,Poppy,Bubbling,RekSai,Sky,Corki,Kramer,Ezreal,MadLife,Bard,CuVee,Fiora,Ambition,Graves,Crown,Viktor,Stitch,Lucian,Lissandra,Wraith
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950503?gameHash=8c95c71140693931,LCK,Spring_Season,2016,SSG,1,0,CJ,28,CuVee,Lissandra,Ambition,Graves,Crown,Leblanc,Stitch,Ezreal,Wraith,Alistar,Untara,Fiora,Bubbling,RekSai,Sky,Lux,Kramer,Lucian,Braum,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960586?gameHash=82d3cb5ff26ada47,LCK,Spring_Season,2016,SKT,0,1,LZ,38,Duke,Fiora,Bengi,Udyr,Faker,Ezreal,Bang,Lucian,Wolf,Alistar,Expession,Lulu,Chaser,Elise,Coco,TwistedFate,Cpt Jack,KogMaw,Braum,Pure
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950536?gameHash=831f1421b3eefc77,LCK,Spring_Season,2016,LZ,1,0,SKT,30,Expession,Poppy,Chaser,Elise,Coco,Lissandra,Cpt Jack,Kalista,Pure,Braum,Duke,Trundle,Bengi,Udyr,Faker,Lulu,Bang,Lucian,Alistar,Wolf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960588?gameHash=68c11fd059e89a3d,LCK,Spring_Season,2016,EMF,0,1,AFs,36,Roach,Gangplank,Crush,Nidalee,Edge,Syndra,SSol,Kalista,GuGer,Alistar,ikssu,Poppy,LirA,Graves,Mickey,Corki,Sangyoon,KogMaw,Braum,SnowFlower
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960600?gameHash=4668ec446c56b423,LCK,Spring_Season,2016,AFs,1,0,EMF,31,ikssu,Poppy,LirA,Graves,Mickey,Leblanc,Sangyoon,Kalista,SnowFlower,Braum,Roach,Gangplank,Crush,RekSai,Edge,Lulu,SSol,Lucian,Alistar,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950585?gameHash=b4155346e7728195,LCK,Spring_Season,2016,kt,1,0,CJ,37,Ssumday,Gangplank,Score,Nidalee,Fly,Lissandra,Arrow,Ashe,Hachani,Alistar,Untara,Fiora,Bubbling,Rumble,Sky,Zilean,Kramer,Lucian,Braum,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960642?gameHash=c576a4deba12176a,LCK,Spring_Season,2016,CJ,1,0,kt,47,Untara,Poppy,Bubbling,Graves,Sky,Lissandra,Kramer,Kalista,MadLife,Braum,Ssumday,Rammus,Score,Elise,Fly,Zilean,Arrow,Corki,Thresh,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950587?gameHash=1ecd644f4fcc9422,LCK,Spring_Season,2016,kt,1,0,CJ,57,Ssumday,Gangplank,Score,Graves,Fly,Leblanc,Arrow,Corki,Hachani,Trundle,Untara,Poppy,Bubbling,Elise,Sky,Zilean,Kramer,Quinn,Braum,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950589?gameHash=b602d9c64a58d5b4,LCK,Spring_Season,2016,JAG,0,1,ROX,38,TrAce,Morgana,Winged,Rumble,Kuzan,Viktor,Pilot,Kalista,Chei,Thresh,Smeb,Poppy,Peanut,Elise,Kuro,Ryze,PraY,Corki,Alistar,GorillA
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960658?gameHash=f52f8f9cd60d2f9d,LCK,Spring_Season,2016,ROX,1,0,JAG,35,Smeb,Quinn,Peanut,Nidalee,Kuro,TwistedFate,PraY,Ashe,GorillA,Alistar,TrAce,Graves,Winged,Elise,Kuzan,Gangplank,Pilot,Ezreal,Bard,Chei
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/960728?gameHash=ca87e7a6fb8c13f7,LCK,Spring_Season,2016,SKT,1,0,AFs,34,Duke,Gangplank,Bengi,Graves,Faker,Lulu,Bang,Corki,Wolf,Alistar,ikssu,Poppy,LirA,Nidalee,Mickey,TwistedFate,Sangyoon,Kalista,Braum,SnowFlower
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950641?gameHash=03d50976ba570b35,LCK,Spring_Season,2016,AFs,1,0,SKT,36,ikssu,Poppy,LirA,Graves,Mickey,Kassadin,Sangyoon,Caitlyn,SnowFlower,Braum,Duke,Gangplank,Bengi,Rumble,Faker,Corki,Bang,Kalista,Alistar,Wolf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950642?gameHash=82eb3ccbeb492567,LCK,Spring_Season,2016,SKT,0,1,AFs,33,Duke,Poppy,Bengi,Graves,Faker,Lulu,Bang,Ezreal,Wolf,Alistar,ikssu,Trundle,LirA,Nidalee,Mickey,Corki,Sangyoon,Kalista,Braum,SnowFlower
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950643?gameHash=10f0e8237394bafc,LCK,Spring_Season,2016,SSB,0,1,SSG,30,Soul,Malphite,Flawless,Nocturne,SaSin,Ahri,Nuclear,Ashe,Secret,Braum,CuVee,Lissandra,Ambition,Graves,Crown,Leblanc,CoreJJ,Ezreal,Trundle,Wraith
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/950653?gameHash=7e375a2e13e389fb,LCK,Spring_Season,2016,SSG,1,0,SSB,31,CuVee,Poppy,Ambition,Graves,Crown,Viktor,CoreJJ,Ezreal,Wraith,Alistar,Soul,Gangplank,Flawless,Elise,SaSin,Velkoz,Nuclear,Kalista,Braum,Secret
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/970052?gameHash=cc82ca243f460dd7,LCK,Spring_Season,2016,ROX,1,0,SSB,25,Smeb,Nautilus,Peanut,Elise,Kuro,Lulu,PraY,KogMaw,GorillA,Trundle,Soul,Poppy,Flawless,Gragas,SaSin,Anivia,Nuclear,Ezreal,Alistar,Secret
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/970055?gameHash=9145150bfea8de4b,LCK,Spring_Season,2016,SSB,0,1,ROX,25,Soul,Poppy,Flawless,Gragas,SaSin,TwistedFate,Nuclear,Lucian,Secret,Braum,Smeb,Nautilus,Peanut,Nidalee,Kuro,Quinn,PraY,Kalista,Alistar,GorillA
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/970057?gameHash=7def847305a13cd1,LCK,Spring_Season,2016,LZ,1,0,kt,33,Flame,Gangplank,Chaser,Elise,Coco,TwistedFate,Cpt Jack,Lucian,Pure,Braum,Ssumday,Fiora,Score,Gragas,Fly,Lulu,Arrow,Ashe,Alistar,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/980066?gameHash=52b8b95afd51a87c,LCK,Spring_Season,2016,kt,1,0,LZ,24,Ssumday,Fiora,Score,Elise,Fly,Corki,Arrow,Lucian,Hachani,Trundle,Flame,Poppy,Chaser,Nidalee,Coco,Lulu,Cpt Jack,Ezreal,Alistar,Pure
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/980068?gameHash=30d95a1cf4bd3330,LCK,Spring_Season,2016,LZ,0,1,kt,43,Expession,Gangplank,Crash,Nidalee,Frozen,Zed,Cpt Jack,Ezreal,Pure,Alistar,Ssumday,Jayce,Score,Elise,Fly,Lissandra,Arrow,Lucian,Trundle,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/970097?gameHash=bf2e318055dce397,LCK,Spring_Season,2016,CJ,1,0,KDM,36,Untara,Poppy,Bubbling,RekSai,Sky,Lulu,Kramer,Corki,MadLife,Alistar,Roach,Fiora,Crush,Elise,Edge,Varus,SSol,Ezreal,Morgana,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/970111?gameHash=37485bf88a6754f8,LCK,Spring_Season,2016,KDM,1,0,CJ,45,Roach,Quinn,Crush,Elise,Edge,Varus,SSol,Corki,GuGer,Morgana,Untara,Gangplank,Bubbling,RekSai,Sky,Zilean,Kramer,KogMaw,Braum,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/970143?gameHash=65544588d17190f4,LCK,Spring_Season,2016,CJ,1,0,KDM,30,Untara,Fiora,Bubbling,RekSai,Sky,Viktor,Kramer,Kalista,MadLife,Alistar,Roach,Gangplank,Crush,Elise,Edge,Lulu,SSol,Corki,Braum,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000029?gameHash=220c185a294f712c,LCK,Spring_Season,2016,SSB,0,1,JAG,41,Soul,Poppy,Flawless,Nidalee,SaSin,Jayce,Nuclear,Caitlyn,Secret,Braum,TrAce,Trundle,Winged,Elise,Kuzan,Leblanc,Pilot,Ashe,Alistar,Chei
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990034?gameHash=14a4fc957ff3010f,LCK,Spring_Season,2016,JAG,1,0,SSB,40,TrAce,Poppy,Winged,Gragas,Kuzan,Lissandra,Pilot,Ezreal,Chei,Trundle,Soul,Rammus,Flawless,Kindred,SaSin,Nautilus,Nuclear,Sivir,Alistar,Secret
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990036?gameHash=3d32c2f84fcce5e7,LCK,Spring_Season,2016,KDM,1,0,CJ,50,Hipo,TahmKench,Crush,Nidalee,Edge,Varus,SSol,Corki,GuGer,Morgana,Untara,Fiora,Bubbling,Elise,Bdd,Lulu,Kramer,Ezreal,Alistar,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990047?gameHash=569b31d3477007e1,LCK,Spring_Season,2016,CJ,1,0,KDM,41,Untara,Poppy,Bubbling,Kindred,Bdd,Azir,Kramer,Ezreal,MadLife,Bard,Hipo,Nautilus,Crush,Elise,Edge,Lissandra,SSol,Lucian,Trundle,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990049?gameHash=711aa97d06a47d99,LCK,Spring_Season,2016,KDM,0,1,CJ,58,Hipo,Gangplank,Crush,RekSai,Edge,Lulu,SSol,Corki,GuGer,Braum,Untara,Fiora,Bubbling,Elise,Bdd,Orianna,Kramer,Ezreal,Alistar,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990092?gameHash=d85c821cd5b42048,LCK,Spring_Season,2016,SSG,0,1,kt,51,CuVee,Lissandra,Ambition,Kindred,Crown,Zilean,CoreJJ,Ezreal,Wraith,Trundle,Ssumday,Poppy,Score,Nidalee,Fly,Lux,Arrow,Caitlyn,Alistar,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990093?gameHash=3fbd7921ee771c17,LCK,Spring_Season,2016,kt,1,0,SSG,31,Ssumday,Nautilus,Score,Nidalee,Fly,Varus,Arrow,Lucian,Hachani,Trundle,CuVee,Poppy,Ambition,Elise,Crown,Leblanc,CoreJJ,Ezreal,Alistar,Wraith
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990094?gameHash=8dda8184187103ac,LCK,Spring_Season,2016,ROX,1,0,LZ,38,Smeb,Poppy,Peanut,Elise,Kuro,Lissandra,PraY,Sivir,GorillA,Nautilus,Expession,Fiora,Chaser,Kindred,Coco,Corki,Fury,Ezreal,Braum,Pure
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990104?gameHash=94d8eb06d904ec29,LCK,Spring_Season,2016,LZ,0,1,ROX,26,Expession,Nautilus,Chaser,Elise,Coco,Pantheon,Fury,Lucian,Pure,Braum,Smeb,Poppy,Peanut,Kindred,Kuro,Viktor,PraY,Sivir,Trundle,GorillA
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000116?gameHash=8570a9bcbacc867e,LCK,Spring_Season,2016,CJ,1,0,SSB,36,Untara,Poppy,Bubbling,Elise,Bdd,Azir,Kramer,Lucian,MadLife,Braum,Soul,Nautilus,Flawless,Kindred,SaSin,Varus,Nuclear,Sivir,Alistar,Secret
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990160?gameHash=c5b89b68b5e207dc,LCK,Spring_Season,2016,SSB,1,0,CJ,40,Soul,Poppy,Flawless,LeeSin,SaSin,Varus,Nuclear,Caitlyn,Secret,Alistar,Untara,Gangplank,Bubbling,Elise,Bdd,Azir,Kramer,Lucian,Braum,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990163?gameHash=7617fb9f4ba37d43,LCK,Spring_Season,2016,CJ,1,0,SSB,47,Untara,Lulu,Bubbling,Kindred,Bdd,Zed,Kramer,Corki,MadLife,Alistar,Soul,Lissandra,Flawless,Elise,SaSin,Malphite,Nuclear,Lucian,Braum,Secret
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000306?gameHash=20cca20bdf0d081e,LCK,Spring_Season,2016,LZ,1,0,KDM,39,Flame,Gangplank,Crash,Elise,Frozen,TwistedFate,Cpt Jack,Sivir,Zzus,Trundle,Hipo,Nautilus,Crush,Kindred,Edge,Viktor,SSol,Jhin,Alistar,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000316?gameHash=22808a6bba53f55c,LCK,Spring_Season,2016,KDM,0,1,LZ,35,Hipo,Gangplank,Crush,Kindred,Edge,Corki,SSol,Lucian,GuGer,Alistar,Flame,Poppy,Crash,Elise,Frozen,Lulu,Cpt Jack,Sivir,Nautilus,Zzus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000320?gameHash=3cfd3597b4d83a8d,LCK,Spring_Season,2016,JAG,1,0,kt,35,TrAce,Rammus,Winged,Nidalee,Kuzan,Leblanc,Pilot,Ashe,Chei,Alistar,Ssumday,Lulu,Score,Graves,Fly,Varus,Arrow,Kalista,Braum,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000331?gameHash=a8db72d753fbb0de,LCK,Spring_Season,2016,kt,0,1,JAG,35,Ssumday,Lulu,Score,Elise,Fly,Nautilus,Arrow,Draven,Hachani,Bard,TrAce,Gangplank,Winged,Gragas,Kuzan,Azir,Pilot,Sivir,Alistar,Chei
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990389?gameHash=fdf2b0d33dbe48a1,LCK,Spring_Season,2016,CJ,1,0,SSG,33,Untara,Maokai,Bubbling,Kindred,Bdd,Azir,Kramer,Kalista,MadLife,Braum,CuVee,Nautilus,Ambition,Graves,Crown,Lulu,Stitch,Corki,Alistar,Wraith
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990391?gameHash=d8a700001ac2df07,LCK,Spring_Season,2016,SSG,0,1,CJ,50,CuVee,Poppy,Ambition,Gragas,Crown,Viktor,Stitch,Lucian,Wraith,Alistar,Untara,Nautilus,Bubbling,Kindred,Bdd,Varus,Kramer,Corki,Trundle,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990398?gameHash=159f3b8819030da0,LCK,Spring_Season,2016,SSB,0,1,ROX,27,Soul,Nautilus,Flawless,Nidalee,SaSin,Azir,Nuclear,Lucian,Secret,Alistar,Smeb,Poppy,Peanut,Elise,Kuro,Leblanc,PraY,Ashe,Trundle,GorillA
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990402?gameHash=71af7fbfffea1e7f,LCK,Spring_Season,2016,ROX,1,0,SSB,30,Smeb,Graves,Peanut,Gragas,Kuro,Corki,PraY,Jhin,GorillA,Janna,Soul,Poppy,Flawless,LeeSin,SaSin,Leblanc,Nuclear,Lucian,Trundle,Secret
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990436?gameHash=102dee1a99ace808,LCK,Spring_Season,2016,AFs,1,0,SKT,36,ikssu,Poppy,LirA,Nidalee,Mickey,Varus,Sangyoon,KogMaw,SnowFlower,Morgana,Duke,Nautilus,Blank,Gragas,Faker,Lulu,Bang,Lucian,Braum,Wolf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990441?gameHash=681a8df68decd698,LCK,Spring_Season,2016,SKT,1,0,AFs,37,Duke,Fiora,Blank,Gragas,Faker,Lulu,Bang,Lucian,Wolf,Braum,ikssu,Poppy,LirA,Graves,Mickey,TwistedFate,Sangyoon,Kalista,Trundle,SnowFlower
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000453?gameHash=91534ecdd535635a,LCK,Spring_Season,2016,AFs,0,1,SKT,31,ikssu,Gangplank,LirA,Kindred,Mickey,Lux,Sangyoon,Kalista,SnowFlower,Morgana,Duke,Poppy,Blank,Gragas,Faker,Lulu,Bang,Lucian,Trundle,Wolf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000462?gameHash=8af1101e51459938,LCK,Spring_Season,2016,JAG,1,0,KDM,36,TrAce,Poppy,Winged,Gragas,Kuzan,Gangplank,Pilot,Sivir,Chei,Alistar,Hipo,Nautilus,Crush,Kindred,Edge,Lulu,SSol,Caitlyn,Bard,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000469?gameHash=64aa536a91c93e07,LCK,Spring_Season,2016,KDM,0,1,JAG,32,Hipo,Poppy,Crush,Kindred,Edge,Varus,SSol,Sivir,GuGer,Nautilus,TrAce,Gangplank,Winged,Elise,Kuzan,Lulu,Pilot,Vayne,Alistar,Chei
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990508?gameHash=b9a657b2bee17087,LCK,Spring_Season,2016,kt,1,0,LZ,29,Ssumday,Poppy,Score,Gragas,Fly,Zilean,Arrow,Vayne,Hachani,Alistar,Flame,Trundle,Crash,Elise,Frozen,Viktor,Cpt Jack,Sivir,Braum,Zzus
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/990518?gameHash=8ce86deb62e80a94,LCK,Spring_Season,2016,LZ,0,1,kt,54,Flame,Poppy,Chaser,Kindred,Coco,Lissandra,Fury,Ezreal,Pure,Alistar,Ssumday,Gangplank,Score,Elise,Fly,Lux,Arrow,Lucian,Trundle,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000512?gameHash=2ddfed6fb82a6007,LCK,Spring_Season,2016,SSG,0,1,ROX,37,CuVee,Gangplank,Ambition,Nidalee,Crown,Viktor,CoreJJ,Lucian,Wraith,Alistar,Smeb,Poppy,Peanut,Elise,Kuro,Leblanc,PraY,Sivir,Nautilus,GorillA
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000523?gameHash=2d2749cc5996abe6,LCK,Spring_Season,2016,ROX,0,1,SSG,39,Smeb,Fiora,Peanut,Gragas,Kuro,Lulu,PraY,Varus,GorillA,Braum,CuVee,Nautilus,Ambition,Graves,Crown,Cassiopeia,CoreJJ,Sivir,Alistar,Wraith
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1000525?gameHash=5eed0fbf8b8e41ac,LCK,Spring_Season,2016,SSG,1,0,ROX,30,CuVee,Gangplank,Ambition,Kindred,Crown,Lulu,CoreJJ,Lucian,Wraith,Nautilus,Smeb,Graves,Peanut,Gragas,Kuro,Azir,PraY,Jhin,Trundle,GorillA
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1010030?gameHash=e9004788564b9a64,LCK,Spring_Season,2016,SKT,1,0,JAG,31,Duke,Trundle,Blank,Nidalee,Faker,Lulu,Bang,Ezreal,Wolf,Braum,TrAce,Poppy,Winged,Gragas,Kuzan,Azir,Pilot,Ashe,Alistar,Chei
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1010039?gameHash=52636a876aa790a3,LCK,Spring_Season,2016,JAG,0,1,SKT,31,TrAce,Nautilus,Winged,Graves,Kuzan,Corki,Pilot,Ezreal,Chei,Braum,Duke,Maokai,Blank,Elise,Faker,Azir,Bang,Kalista,Alistar,Wolf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1010043?gameHash=3a4db184e1016c2b,LCK,Spring_Season,2016,AFs,0,1,KDM,39,ikssu,Gangplank,LirA,Sejuani,Mickey,Lissandra,Sangyoon,Corki,SnowFlower,Braum,Hipo,Nautilus,Crush,Elise,Edge,Quinn,SSol,Sivir,Trundle,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1010053?gameHash=ccdd37f030d6b5b8,LCK,Spring_Season,2016,KDM,0,1,AFs,35,Hipo,Nautilus,Crush,Elise,Edge,Corki,SSol,Sivir,GuGer,Braum,ikssu,Gragas,LirA,Graves,Mickey,Quinn,Sangyoon,KogMaw,Trundle,SnowFlower
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1010056?gameHash=954b61df4e545234,LCK,Spring_Season,2016,AFs,1,0,KDM,35,ikssu,Gragas,LirA,Elise,Mickey,Zed,Sangyoon,Lucian,SnowFlower,Thresh,Hipo,Nautilus,Crush,Graves,Edge,Lissandra,SSol,Corki,Alistar,GuGer
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020096?gameHash=685d3c4dbe2fc9cd,LCK,Spring_Season,2016,LZ,0,1,CJ,50,Flame,Poppy,Chaser,Elise,Coco,Lissandra,Fury,Lucian,Pure,Nautilus,Untara,Maokai,Bubbling,Gragas,Bdd,Azir,Kramer,Jhin,Alistar,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020099?gameHash=fa08e736689ab7ee,LCK,Spring_Season,2016,CJ,0,1,LZ,71,Untara,TahmKench,Bubbling,Kindred,Bdd,Azir,Kramer,KogMaw,MadLife,Braum,Flame,Poppy,Chaser,Gragas,Coco,Lissandra,Fury,Jhin,Trundle,Pure
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020102?gameHash=246042c7a24de5da,LCK,Spring_Season,2016,LZ,0,1,CJ,57,Flame,Nautilus,Chaser,Gragas,Coco,Lissandra,Fury,Jhin,Pure,Trundle,Untara,Poppy,Bubbling,Kindred,Bdd,Lulu,Kramer,Lucian,Alistar,MadLife
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020108?gameHash=a915f506b9316322,LCK,Spring_Season,2016,SSB,0,1,kt,36,Soul,Rammus,Flawless,Elise,SaSin,Azir,Nuclear,Kalista,Secret,Alistar,Ssumday,Poppy,Score,Kindred,Fly,Zilean,Arrow,Corki,Bard,Hachani
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020118?gameHash=b5d9465926790b3c,LCK,Spring_Season,2016,kt,1,0,SSB,40,Ssumday,Fiora,Score,Elise,Fly,Lulu,Arrow,Corki,Hachani,Alistar,Soul,Poppy,Flawless,Kindred,SaSin,Gangplank,Nuclear,Lucian,Trundle,Secret
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020152?gameHash=d325249cd9100f2b,LCK,Spring_Season,2016,SKT,0,1,ROX,42,Duke,Trundle,Blank,Nidalee,Faker,Azir,Bang,Vayne,Wolf,Braum,Smeb,Poppy,Peanut,Kindred,Kuro,Leblanc,PraY,Sivir,Nautilus,GorillA
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020157?gameHash=91b799b148c68a8a,LCK,Spring_Season,2016,ROX,1,0,SKT,28,Smeb,Kennen,Peanut,Kindred,Kuro,Leblanc,PraY,Kalista,GorillA,Nautilus,Duke,Fiora,Blank,Gragas,Faker,Zed,Bang,Corki,Braum,Wolf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020160?gameHash=49d86a5920f465ee,LCK,Spring_Season,2016,SSG,1,0,AFs,29,CuVee,Maokai,Ambition,Graves,Crown,Varus,CoreJJ,Corki,Wraith,Alistar,ikssu,Gragas,LirA,Kindred,Mickey,Lulu,Sangyoon,KogMaw,Braum,SnowFlower
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1020168?gameHash=24e6d52a930ceecd,LCK,Spring_Season,2016,AFs,1,0,SSG,34,ikssu,Poppy,LirA,Gragas,Mickey,Lulu,Sangyoon,Sivir,SnowFlower,Thresh,CuVee,Gangplank,Ambition,Elise,Crown,Cassiopeia,CoreJJ,Lucian,Alistar,Wraith
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRKR1/1010153?gameHash=d63fc860ef7fafbd,LCK,Spring_Season,2016,SSG,0,1,AFs,34,CuVee,Nautilus,Ambition,Kindred,Crown,Corki,CoreJJ,Sivir,Wraith,Alistar,ikssu,Gragas,LirA,Elise,Mickey,Lulu,Sangyoon,Lucian,Trundle,SnowFlower
