MatchHistory,TeamColor,ban_1,ban_2,ban_3,ban_4,ban_5
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80219?gameHash=e96610e5bf92df7c,Blue,Malzahar,Rumble,Camille,Ivern,Zyra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80223?gameHash=b61db76b2154769b,Blue,Malzahar,Jayce,Rengar,Ashe,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80229?gameHash=5286a9ba2afef55b,Blue,Malzahar,Rumble,Rengar,Ryze,Kennen
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90289?gameHash=20a6fa5a22d3d952,Blue,Malzahar,Jhin,Graves,Taliyah,Shen
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90303?gameHash=d577c17ae08e3621,Blue,Rumble,Jayce,Leblanc,Ryze,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90308?gameHash=cf0109b1382ebe4c,Blue,Zyra,Ryze,Camille,AurelionSol,Talon
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90324?gameHash=29e7488c947deaee,Blue,Malzahar,Ezreal,Leblanc,Syndra,Lissandra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80472?gameHash=bf9868a943c32a51,Blue,Syndra,Rengar,Leblanc,Talon,Ahri
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80475?gameHash=ba1de8623b961ba8,Blue,Rumble,Ashe,Lulu,Ekko,Ziggs
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80491?gameHash=48e451ead2485529,Blue,Malzahar,Lulu,Camille,Elise,Graves
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80524?gameHash=1b5729189afe840c,Blue,Malzahar,Rumble,Lulu,Syndra,Zilean
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90570?gameHash=fdbd178ffa73d508,Blue,Malzahar,Ahri,Jayce,Ashe,Syndra
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90577?gameHash=0eacfe6f8a4cfb3d,Blue,Malzahar,Rumble,Rengar,Elise,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/80660?gameHash=631b5d136fa2571b,Blue,Malzahar,Rengar,Ashe,Elise,Taliyah
http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT06/90604?gameHash=beccaf158bdc34ca,Blue,Malzahar,Rengar,Ryze,TahmKench,Zyra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090087?gameHash=436c432625089e4d,Blue,Leblanc,Malzahar,Syndra,Rumble,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090100?gameHash=9c0fc4f517c42ffa,Blue,Malzahar,Camille,Jhin,Lulu,Karma
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090103?gameHash=782c933429d2ba20,Blue,Leblanc,Malzahar,Syndra,Zed,Orianna
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090105?gameHash=c8f2e645902f2f6a,Blue,Camille,Talon,Malzahar,Nautilus,Sion
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1090114?gameHash=e9a0ac9037117fb9,Blue,Zed,Leblanc,Malzahar,Kled,Ryze
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080148?gameHash=1fd163c502b9b6fb,Blue,LeeSin,Lulu,Rengar,Shen,Olaf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080165?gameHash=d415d11c44eb7941,Blue,LeeSin,Lulu,Rengar,Ashe,Olaf
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080174?gameHash=2aa18b60b96b5f29,Blue,Rumble,Malzahar,Camille,Jhin,Ezreal
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080211?gameHash=0dd958084f9e0e67,Blue,Malzahar,Leblanc,Graves,Zyra,TahmKench
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080256?gameHash=fc77497671da4c4e,Blue,Camille,Fizz,Zed,Syndra,Karma
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080270?gameHash=a90a5ba6ed09836a,Blue,Ekko,Leblanc,Rengar,Karma,Zyra
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080274?gameHash=c41baa4381019a78,Blue,Leblanc,Ryze,Varus,Ashe,Malzahar
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080294?gameHash=ac9427f2b80ff989,Blue,Leblanc,Ryze,Syndra,LeeSin,Khazix
http://matchhistory.na.leagueoflegends.com/en/#match-details/TRTW/1080295?gameHash=a372c2157ee1416f,Blue,Leblanc,Ryze,Syndra,Orianna,Malzahar
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200071?gameHash=6a45eae43b2cf29c,Blue,TahmKench,Ryze,Kindred,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200074?gameHash=c5b8c03b72826c7d,Blue,TahmKench,Lulu,Alistar,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1190108?gameHash=e3f28a4e5a7174b1,Blue,Lulu,Fiora,Zed,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200092?gameHash=b555426c35bdf4ac,Blue,MissFortune,TahmKench,Trundle,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1190126?gameHash=25db80fe8f831a57,Blue,MissFortune,Lulu,Gangplank,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1190127?gameHash=b7b537aaeb4972d0,Blue,Ryze,Kindred,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1200148?gameHash=204626fb0e753477,Blue,Shen,Fiora,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1190142?gameHash=966761ce543ea7f1,Blue,MissFortune,DrMundo,TahmKench,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1210045?gameHash=cbb08c0af03d36eb,Blue,TwistedFate,Fiora,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220034?gameHash=2961d1bade54b509,Blue,Zed,Leblanc,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220047?gameHash=e0b6836b8a288160,Blue,Olaf,Lissandra,Trundle,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1210072?gameHash=26acecfbe8cd67ad,Blue,Tristana,Zed,Fiora,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220089?gameHash=ca3e9df573e33104,Blue,Zed,Leblanc,TahmKench,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220090?gameHash=148c2c21ee7ce4fe,Blue,Ryze,Lulu,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220099?gameHash=77c0c5c8e2a31722,Blue,Kalista,Poppy,TahmKench,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1210124?gameHash=e6fa9894e40bbe80,Blue,Ryze,Fiora,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1210269?gameHash=45d87330db5945a0,Blue,Poppy,Fiora,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220221?gameHash=d277c9ce39f1fd19,Blue,RekSai,Kalista,TahmKench,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220232?gameHash=2ce64593ac057e6e,Blue,Corki,Zed,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1210278?gameHash=ec12ab35a8d25f54,Blue,Poppy,Fiora,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220260?gameHash=1cf0d415bf68cf59,Blue,Leblanc,Zed,Poppy,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1210335?gameHash=5cc30c9ffde059b6,Blue,Fiora,Kalista,TahmKench,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220289?gameHash=26311024fcfab37d,Blue,Lulu,Alistar,Gangplank,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1220290?gameHash=d2d6c81d8953e169,Blue,Zed,Corki,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1230266?gameHash=1795741cdfd0df18,Blue,Corki,Fiora,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1230279?gameHash=86299d5fe00d08de,Blue,Caitlyn,Leblanc,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1240272?gameHash=e4a56ecaae67b6a3,Blue,Alistar,Poppy,Corki,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1240275?gameHash=60605a71a2f8b148,Blue,RekSai,Jax,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1240288?gameHash=b026b61848460455,Blue,Zed,Lulu,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1240291?gameHash=e5dec09040c7d048,Blue,Poppy,Nidalee,Gangplank,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1230346?gameHash=c8fe140231240cb1,Blue,Thresh,Corki,Alistar,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1230347?gameHash=c15120b76d7b6f12,Blue,Zed,Poppy,Corki,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250071?gameHash=fb6f5d6f640cd0ef,Blue,Kalista,Corki,TwistedFate,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260092?gameHash=c3e1a58dabe411f4,Blue,Gragas,Alistar,Shen,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260110?gameHash=8f16a34eacdfd4ee,Blue,Zed,Leblanc,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250087?gameHash=5a2a763c6728c7d8,Blue,Corki,Alistar,Gragas,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260131?gameHash=bec4be2ad0e96b82,Blue,Alistar,Poppy,Kindred,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250118?gameHash=ed3143b19bde6215,Blue,Leblanc,Zed,Lulu,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250126?gameHash=a3f94ff517974f50,Blue,Lulu,Nidalee,TwistedFate,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250129?gameHash=35b317554cff17f8,Blue,Zed,Leblanc,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260237?gameHash=8682d7b951a4bd87,Blue,Kalista,Elise,Gangplank,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250222?gameHash=5396123ec5726093,Blue,Lulu,Bard,KogMaw,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260253?gameHash=c88a798462dba8e0,Blue,Lulu,Zilean,Corki,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260254?gameHash=b41eb4b96009bb5b,Blue,Zed,Quinn,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250256?gameHash=d34f0a58bcec3b97,Blue,Zed,Kalista,Fiora,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260292?gameHash=0565660d8b72d749,Blue,Zilean,Alistar,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260303?gameHash=e623b1636ae7f6d5,Blue,Malphite,Quinn,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260308?gameHash=032033cddc7b870b,Blue,Lulu,Fiora,KogMaw,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250291?gameHash=9013271d0bbb43ac,Blue,Alistar,Zed,Elise,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260332?gameHash=8a3445242a581028,Blue,Lulu,Lissandra,Gragas,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250306?gameHash=f0883696278fd895,Blue,Lulu,Alistar,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250307?gameHash=be6f7facfeba2f8e,Blue,Quinn,Leblanc,Zed,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260361?gameHash=a70d99565ac7631c,Blue,Leblanc,Zed,Lucian,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250326?gameHash=3f896228aa4b13ac,Blue,Alistar,Gragas,KogMaw,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1250336?gameHash=e0f2c4ab1f166e9a,Blue,Zed,Poppy,Quinn,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1260378?gameHash=cd181258f6d41930,Blue,Zilean,Nidalee,Gragas,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380076?gameHash=705138b72cfafb52,Blue,Kindred,Trundle,Ekko,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380080?gameHash=55858452973d8c9d,Blue,Alistar,Azir,Nidalee,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380103?gameHash=0f23e9f0cf5aacf1,Blue,Maokai,Sivir,Soraka,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380107?gameHash=664adb12b0c00ce8,Blue,Braum,Caitlyn,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380149?gameHash=34ac181a5590ff92,Blue,Elise,Trundle,Anivia,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380153?gameHash=4999770b129031e7,Blue,Ryze,Nidalee,Alistar,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380165?gameHash=521dac7f3b77d6d1,Blue,Azir,Sivir,Caitlyn,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380169?gameHash=a7a68f0148c613e6,Blue,Nidalee,Lucian,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370190?gameHash=8af530519dc75e78,Blue,Caitlyn,Zilean,Azir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370204?gameHash=5adac764980005c4,Blue,Kindred,Trundle,Alistar,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370215?gameHash=0a16bac145768a03,Blue,Nidalee,Azir,Sivir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1370220?gameHash=6fbda5ce60ccd8e0,Blue,Trundle,Zilean,Lucian,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380220?gameHash=78598380f7e3c9c8,Blue,Zilean,Trundle,Nidalee,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380222?gameHash=912695bf4710aad9,Blue,Azir,Sivir,Maokai,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380234?gameHash=1bd72440ed6e6f19,Blue,Lucian,Nidalee,Bard,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1380238?gameHash=867ab52b79e14742,Blue,Zilean,Varus,Trundle,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390020?gameHash=53f07b53fdbd3431,Blue,Ekko,Trundle,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390025?gameHash=51ef60edcad08a1f,Blue,Alistar,Nidalee,Lucian,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390044?gameHash=97943c1bf70d2419,Blue,Caitlyn,Trundle,Elise,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390047?gameHash=eb5c0bdb32c88756,Blue,Azir,Kindred,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400066?gameHash=8fdc8115b5ef2aa9,Blue,Ryze,Trundle,Ekko,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400075?gameHash=e8a9b00ca65c558c,Blue,Zilean,Kindred,Trundle,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390071?gameHash=092fbdd0935158ba,Blue,Lucian,Fizz,Trundle,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390076?gameHash=641a42d27aad83ca,Blue,Elise,Kindred,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400215?gameHash=d92f0e26e1077190,Blue,Malzahar,Fiora,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400218?gameHash=424c044fc9ee9e41,Blue,Soraka,Vladimir,Kindred,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400231?gameHash=3ba5c4efc4fa446a,Blue,Elise,Caitlyn,Bard,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1400234?gameHash=1ef606bfebd9cc63,Blue,Taric,Swain,Maokai,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390237?gameHash=70d51e4f47cc4609,Blue,Vladimir,Trundle,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390245?gameHash=373e537c071d8483,Blue,Azir,Leblanc,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390258?gameHash=8cc456bc3b4310cf,Blue,Azir,Nidalee,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1390260?gameHash=18c60f81ab39f561,Blue,Kindred,Vladimir,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410051?gameHash=2fce932098795fa5,Blue,Zilean,Braum,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410059?gameHash=af090ee587f3031c,Blue,Bard,Nidalee,RekSai,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410064?gameHash=04f29577b8665371,Blue,Fizz,Kindred,Anivia,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410068?gameHash=c8f67ecdfcfe2ce9,Blue,Nidalee,Irelia,Kindred,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420088?gameHash=c8a9eda8c69ffeac,Blue,Bard,Braum,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420089?gameHash=4339baa984ae7b3a,Blue,Sivir,Kindred,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420108?gameHash=80d4e4c9797683d1,Blue,Anivia,Karma,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420114?gameHash=a1dbe92b90c414ba,Blue,Taric,Jhin,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420194?gameHash=858aa346f5dba85c,Blue,Vladimir,Anivia,Zyra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420202?gameHash=605d6fcbe289f58e,Blue,Illaoi,Twitch,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420216?gameHash=4306a295e604a4ff,Blue,Fizz,Kindred,Anivia,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420219?gameHash=7dcb8d6c1af50ca4,Blue,Trundle,Swain,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420238?gameHash=95faa9f6c39c8ec8,Blue,Gragas,Sivir,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420248?gameHash=635a7b6c50acc3eb,Blue,Irelia,Shen,Anivia,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420263?gameHash=5c6ebb4578e2afd7,Blue,Taric,Swain,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420265?gameHash=a67a3569206dd2d7,Blue,Fiora,Irelia,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420286?gameHash=9c4ef3b2814d8592,Blue,Irelia,Swain,Azir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420293?gameHash=915c482f5e48f393,Blue,Anivia,Vladimir,Zyra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420306?gameHash=744f3012f7172379,Blue,Elise,Braum,Nidalee,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1420311?gameHash=a10f2c61e4832ab3,Blue,Kindred,Anivia,Twitch,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410277?gameHash=2f4d3ed1bdaf963f,Blue,Elise,Ryze,Fiora,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410279?gameHash=b6443944c0bd3187,Blue,Swain,Gragas,Sivir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410288?gameHash=41bdb8ac2da38910,Blue,Irelia,Anivia,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1410292?gameHash=c8f790cb2704bd89,Blue,Sivir,Trundle,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270131?gameHash=f32d050885b4b831,Blue,Alistar,Lulu,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270135?gameHash=7574a76f14f66301,Blue,Lulu,Alistar,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280116?gameHash=a9ba79a34bdd28cb,Blue,Leblanc,Lulu,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280118?gameHash=c3df2fa9af5fc602,Blue,Braum,Lulu,Zilean,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280119?gameHash=ebaaefb084a326e0,Blue,Leblanc,Lulu,Rammus,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280128?gameHash=91c2677458bdfce2,Blue,Lux,Braum,Poppy,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270178?gameHash=3c2fe29086e1e57a,Blue,Zilean,Lux,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270186?gameHash=68915eb70070ca51,Blue,Zilean,Lux,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1280146?gameHash=48d19a3c07ef0b2a,Blue,Rammus,Zed,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1270199?gameHash=1a03433e129f3e19,Blue,Zed,Rammus,Lissandra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300025?gameHash=deadca9d7c5def90,Blue,Corki,Nidalee,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1290025?gameHash=31209c812cb91344,Blue,Corki,Nidalee,Braum,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1290026?gameHash=1d68dc49a43192d9,Blue,Zed,Quinn,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300034?gameHash=243307974d2620c6,Blue,Lissandra,Fiora,Gragas,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300035?gameHash=2dd88b7623d5716d,Blue,Zed,Alistar,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300036?gameHash=0ca38e86e4a327d7,Blue,Lissandra,Fiora,Gragas,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1300037?gameHash=02fe6775b364438e,Blue,Zed,Alistar,Kalista,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/340051?gameHash=25218cdd9384f280,Blue,Lissandra,Rammus,Quinn,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/340053?gameHash=386d6f45fd736b23,Blue,Azir,Ekko,Kindred,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1430022?gameHash=7c24b86682cdf99d,Blue,Zilean,Vladimir,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1430024?gameHash=6a4050376d44b95c,Blue,Zilean,Vladimir,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440057?gameHash=c0db674dad2444ec,Blue,Zilean,Braum,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440060?gameHash=f04ca7f7646c7969,Blue,Zilean,Bard,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440062?gameHash=060673f2d5b5fa1c,Blue,Zilean,Bard,Vladimir,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440063?gameHash=257e4788e283d842,Blue,Sivir,Trundle,Ryze,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440081?gameHash=8c66487afc8d6a10,Blue,Sivir,Trundle,Bard,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440083?gameHash=42b317032824a74c,Blue,Sivir,Trundle,Bard,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440085?gameHash=24fe55f8c02cb3ac,Blue,Elise,Irelia,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440086?gameHash=e3106f9f2eb958a7,Blue,Irelia,Elise,Swain,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRSA1/1440087?gameHash=cfd1259a1e309604,Blue,Sivir,Karma,Jhin,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/390061?gameHash=7b052be642a25928,Blue,Jhin,RekSai,Zyra,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/390068?gameHash=951b6a1c93469788,Blue,Jhin,RekSai,Karma,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/390072?gameHash=3bd4d1e1f8fbdccf,Blue,Vladimir,Nidalee,Bard,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/TRLT1/390076?gameHash=0e0df6658e6017ca,Blue,Taliyah,Zyra,Jhin,,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30648?gameHash=912cf1dff32dbc5e,Blue,Katarina,Malzahar,Rengar,Jhin,Maokai
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30655?gameHash=852b295ad8383dc6,Blue,Ryze,Fiora,Camille,Ashe,
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30663?gameHash=02bb50cd9654cf5d,Blue,Taliyah,Rengar,Syndra,Jhin,Varus
http://matchhistory.br.leagueoflegends.com/pt/#match-details/ESPORTSTMNT03/30669?gameHash=c24009f55e311630,Blue,LeeSin,Ryze,Leblanc,Darius,Illaoi
